description,image_url1,product_name
"
						KONG® Quest Critters are a triple threat: adorable, stimulating and fun. These toys are designed to be stuffed with treats to simulate natural foraging behaviors and extend treat time. As an added benefit, Quest Critters clean teeth and massage gums while dogs chew. Quest Critters are available in four characters, each with unique treat pockets for a varied foraging experience.						
												
						",http://www.anipet.com/product-1.php?item=prod_images/24370-74-1420487208.png,Quest Critter Owl Small
"
						Nylabone Durable Dog Chews. Flavor enhanced dog chews made from pure virgin nylon, designed to satisfy the chewing instinct of aggressive chewing dogs. 						
												
						","http://www.anipet.com/product-1.php?item=prod_images/nx001vpp-1409867640.jpg,http://www.anipet.com/product-1.php?item=prod_images/27172-1356720395.jpg,http://www.anipet.com/product-1.php?item=prod_images/nx001vpp-1409867640.jpg,http://www.anipet.com/product-1.php?item=prod_images/27172-1356720395.jpg",Small Dog Value Pack Small
"
						KONG Winders will have the whole family wound up in the fun. Designed for interactive play, dogs love to toss, fetch, and tug these exciting toys. The squeaker and tails help to entice play and the coiled body cleans and polishes teeth.						
												
						",http://www.anipet.com/product-1.php?item=prod_images/24376-1420489303.png,Winder Frog Medium
"
",http://www.anipet.com/product-1.php?item=prod_images/19784_enviro_fresh2-1416414856.jpg,Slurp N Fresh 118ML 30/Display
"
						Especially important for powerful chewers, the appropriate chew toys can help keep dogs busy, prevent boredom, help with separation anxiety and help prevent destructive chewing. New - Peanut Butter Flavor! 						
												
						","http://www.anipet.com/product-1.php?item=prod_images/nbc907p-1409862911.jpg,http://www.anipet.com/product-1.php?item=prod_images/19849-1384964164.jpg,http://www.anipet.com/product-1.php?item=prod_images/nbc907p-1409862911.jpg,http://www.anipet.com/product-1.php?item=prod_images/19849-1384964164.jpg", DuraChew Barbell Peanut Butter  Medium/Large
"
",, Invincibles Gecko Red & Orange 2 Squeaker
"
						Nylabone Variety Packs offer a combination of options to satisfy your puppies chewing needs. The two different shapes, bone and ring, provide different chewing experiences. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/19916-1384971473.jpg, Puppy Twin Pack Ring/Bone Petite
"
						Made of extra tough nylon and designed to stand up to the most POWERFUL CHEWER! 						
												
						","http://www.anipet.com/product-1.php?item=prod_images/nbc101-1409862758.jpg,http://www.anipet.com/product-1.php?item=prod_images/26691-1352481569.jpg,http://www.anipet.com/product-1.php?item=prod_images/nbc101-1409862758.jpg,http://www.anipet.com/product-1.php?item=prod_images/26691-1352481569.jpg",Big Chews For Big Dogs Beef Bone
"
						 Made of extra tough nylon and designed to stand up to the most POWERFUL CHEWER!						
												
						","http://www.anipet.com/product-1.php?item=prod_images/nbc107-1409862831.jpg,http://www.anipet.com/product-1.php?item=prod_images/26794-1352481381.jpg,http://www.anipet.com/product-1.php?item=prod_images/nbc107-1409862831.jpg,http://www.anipet.com/product-1.php?item=prod_images/26794-1352481381.jpg",Big Chews For Big Dogs Knot
"
						Made of extra tough nylon and designed to stand up to the most POWERFUL CHEWER! 						
												
						","http://www.anipet.com/product-1.php?item=prod_images/nbc102-1409862809.jpg,http://www.anipet.com/product-1.php?item=prod_images/26692-1352481276.jpg,http://www.anipet.com/product-1.php?item=prod_images/nbc102-1409862809.jpg,http://www.anipet.com/product-1.php?item=prod_images/26692-1352481276.jpg",Big Chews For Big Dogs Turkey Leg
"
						Each dog toy is a combination of unique fabric textures, including: hemp, pixel, plush, mop and corduroy. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39187-1410215931.jpg,"Billy Beaver Hemp/Plush Toy 13"""
"
						Our designers took years perfecting this bone! Careful attention was made to ensure it fits naturally in the curvature of the canine mouth. The ridges across the top give your dog the feeling that they are chewing through the toy – keeping them interested in it for months! Its unique interior shape provides strength for even the most aggressive chewers.",http://www.anipet.com/product-1.php?item=prod_images/39255-58-1408382638.jpg,Bionic Bone Large
"
						Our designers took years perfecting this bone! Careful attention was made to ensure it fits naturally in the curvature of the canine mouth. The ridges across the top give your dog the feeling that they are chewing through the toy – keeping them interested in it for months! Its unique interior shape provides strength for even the most aggressive chewers.",http://www.anipet.com/product-1.php?item=prod_images/39255-58-1408382564.jpg,Bionic Bone Medium
"
						Our designers took years perfecting this bone! Careful attention was made to ensure it fits naturally in the curvature of the canine mouth. The ridges across the top give your dog the feeling that they are chewing through the toy – keeping them interested in it for months! Its unique interior shape provides strength for even the most aggressive chewers.						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39255-58-1408382480.jpg,Bionic Bone Small
"
						Our designers took years perfecting this bone! Careful attention was made to ensure it fits naturally in the curvature of the canine mouth. The ridges across the top give your dog the feeling that they are chewing through the toy – keeping them interested in it for months! Its unique interior shape provides strength for even the most aggressive chewers.",http://www.anipet.com/product-1.php?item=prod_images/39255-58-1408382698.jpg,Bionic Bone XLarge
"
						Multipet's Plush-filled Birthday Cake. This toy is a great gift to celebrate your pet's birthday. Each time the dog plays with the toy and squeezes the cake it activates the plastic music box and plays the popular Happy Birthday musical notes. This toy is great for all pets and a great gift for your pet or another pet with a birthday approaching. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/32981-1413488987.jpg,"Birthday Cake 5.5"""
"
",http://www.anipet.com/product-1.php?item=prod_images/39246-1413844772.png,"Bottle Buddies Lion 10"""
"
",http://www.anipet.com/product-1.php?item=prod_images/39245-1413844727.png,"Bottle Buddies Tiger 10"""
"
",http://www.anipet.com/product-1.php?item=prod_images/39247-1413844825.png,"Bottle Buddies Wolf 10"""
"
						Mammoth Braided Flossy Chews come in fun shapes and assorted colours. Rope fibres floss dog's teeth as the play and chew. Assorted Colours. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39282-1416867947.jpg,Braidys Rope 3Knot Tug Medium 20
"
",http://www.anipet.com/product-1.php?item=prod_images/39283-1422402423.jpg,"Braidys Rope 5Knot Tug XLarge 36"""
"
						Flossy Chews Braidys 2 Knot Rope Bone is the perfect toy for strong chewers This thick double knotted rope bone will stand up to even the toughest chewing and tugging and its rope fibers actually floss your dog s teeth while he chews and plays Active play time is a crucial part of building the bond between you and your dog and Braidys knotted bones are here to deliver it Knotted rope tug toy for dogs Perfect for tossing tugging flossing Ideal for strong chewers Helps maintain good oral hygiene during play Choose the right size toy based on your dog s body size and chewing habits We want you to get the most out of your play time together Make sure the toy is large enough so that it cannot be swallowed 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39280-1416867896.jpg,Braidys Rope Bone Medium 12
"
						Flossy Chews Braidys are perfect for tugging, tossing and chewing. Made of ultra strong and durable braided nylon, the Braidy is ideal for strong chewers. Measures 9 in. long and features two strong knots. Visit our Pet Blogs for fun articles and information on all of your favorite pets. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39280-1416867743.jpg,Braidys Rope Bone Small 9
"
",http://www.anipet.com/product-1.php?item=prod_images/39284-1422402444.jpg,"Braidys Rope Monkey Fist Ball 3.5"""
"
						Bump skins Soft Plush Dog Toys are made of textured fabrics and contain stuffing made from recycled bottles. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39171-1410208527.jpg,Bumpskins Lizards Squeaker 14'-6
"
						Butterballs just got better with additional sizes and characters - available in 4"", 6"" and the new Jumbo 8"" sizes. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39186-1410215775.jpg,"Butterballs Bird Jumbo 8"""
"
						Butterballs just got better with additional sizes and characters - available in 4"", 6"" and the new Jumbo 8"" sizes. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39184-1410215471.jpg,Butterballs Forest Animals Jumbo8
"
						Butterballs just got better with additional sizes and characters - available in 4"", 6"" and the new Jumbo 8"" sizes. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39185-1410215670.jpg,"Butterballs Jungles Animals Jumbo 8"""
"
						Butterballs just got better with additional sizes and characters - available in 4"", 6"" and the new Jumbo 8"" sizes. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39182-1410215203.jpg,"Butterballs Woodland 4"""
"
						Butterballs just got better with additional sizes and characters - available in 4"", 6"" and the new Jumbo 8"" sizes. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39182-1410215267.jpg,"Butterballs Woodland 6"""
"
						Connect & Crunch rubber connector, that you can easily snap in up to 4 plastic bottles so your pup can crunch away. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39170-1410208163.jpg,"Connect & Crunch Bottle Holder 3.5"""
"
",http://www.anipet.com/product-1.php?item=prod_images/39055-1416354169.png,"Cord Buddies Cord Rope Cow Tug 10"""
"
",http://www.anipet.com/product-1.php?item=prod_images/39057-1416354783.png,"Cord Buddies Cord Rope Dog Tug 10"""
"
",http://www.anipet.com/product-1.php?item=prod_images/39056-1416354233.png,"Cord Buddies Cord Rope Pig Tug 10"""
