"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","GPS Global Trade Item Number","GPS Manufacturer Part Number","GPS Gender","GPS Age Group","GPS Color","GPS Size","GPS Material","GPS Pattern","GPS Item Group ID","GPS Category","GPS Enabled","Avalara Product Tax Code"
Product,2733,"Basic Wire Crate",P,C1084,,Unleashed,"Container Basic Wire Crate",Right,,0.00,24.95,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/basic-wire-crate/,,,,,,,,,,,,N,
Product,2734,"Deer Antler",P,C1089,,"This & That","Container Deer Antler",Right,,0.00,9.50,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/deer-antler/,,,,,,,,,,,,N,
Product,2735,"Gumz Rubber Balls",P,C1106,,Rogz,"Container Gumz Rubber Balls",Right,,0.00,2.85,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/gumz-rubber-balls/,,,,,,,,,,,,N,
Product,2736,BecoBalls,P,C1108,,"Beco Things","Container BecoBalls",Right,,0.00,3.79,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/becoballs/,,,,,,,,,,,,N,
Product,2737,"Mouse Kicker",P,C1104,,Think,"Container Mouse Kicker",Right,,0.00,1.90,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/mouse-kicker/,,,,,,,,,,,,N,
Product,2738,"RC Pets Leashes Cats",P,C1071,,"RC Pets","Container RC Pets Leashes Cats",Right,,0.00,10.00,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/rc-pets-leashes-cats/,,,,,,,,,,,,N,
Product,2739,"De-Light MEGA Morsels Cat",P,C1083,,"Amore Pet Foods","Container De-Light MEGA Morsels Cat",Right,,0.00,13.20,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/de-light-mega-morsels-cat/,,,,,,,,,,,,N,
Product,2740,"Friendly Dog Semi-Choke Collar",P,C1088,,"Friendly Dog Collars","Container Friendly Dog Semi-Choke Collar",Right,,0.00,4.91,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/friendly-dog-semi-choke-collar/,,,,,,,,,,,,N,
Product,2741,"BecoBalls with Rope",P,C1109,,"Beco Things","Container BecoBalls with Rope",Right,,0.00,4.59,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/becoballs-with-rope/,,,,,,,,,,,,N,
Product,2742,"Kitty Cozies",P,C1103,,Think,"Container Kitty Cozies",Right,,0.00,1.45,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/kitty-cozies/,,,,,,,,,,,,N,
Product,2743,"Friendly Dog Leashes",P,C1086,,"Friendly Dog Collars","Container Friendly Dog Leashes",Right,,0.00,5.29,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/friendly-dog-leashes/,,,,,,,,,,,,N,
Product,2744,"Amore MEGA Treats",P,C1085,,"Amore Pet Foods","Container Amore MEGA Treats",Right,,0.00,9.90,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/amore-mega-treats/,,,,,,,,,,,,N,
Product,2745,"Grinz Balls",P,C1105,,Rogz,"Container Grinz Balls",Right,,0.00,3.45,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/grinz-balls/,,,,,,,,,,,,N,
Product,2746,"Amore Raw Food Dog",P,C1080,,"Amore Pet Foods","Container Amore Raw Food Dog",Right,,0.00,2.17,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/amore-raw-food-dog/,,,,,,,,,,,,N,
Product,2747,"RC Pets Leashes Dog",P,C1070,,"RC Pets","Container RC Pets Leashes Dog",Right,,0.00,10.00,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/rc-pets-leashes-dog/,,,,,,,,,,,,N,
Product,2748,"4 Paws Pure Treats Dog",P,C1090,,"4 Paws Pure","Container 4 Paws Pure Treats Dog",Right,,0.00,5.20,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/4-paws-pure-treats-dog/,,,,,,,,,,,,N,
Product,2749,"RC Pets Harness Cat",P,C1073,,"RC Pets","Container RC Pets Harness Cat",Right,,0.00,10.50,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/rc-pets-harness-cat/,,,,,,,,,,,,N,
Product,2750,"Prefer Pets Carrier",P,C1067,,"Prefer Pets","Container Prefer Pets Carrier",Right,,0.00,21.00,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/prefer-pets-carrier/,,,,,,,,,,,,N,
Product,2751,"Pets Cirque Harness",P,C1074,,"RC Pets","Container RC Pets Cirque Harness",Right,,0.00,10.50,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/pets-cirque-harness/,,,,,,,,,,,,N,
Product,2752,"RC Pets Clip Collar Dog",P,C1072,,"RC Pets","Container RC Pets Clip Collar Dog",Right,,0.00,7.25,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/rc-pets-clip-collar-dog/,,,,,,,,,,,,N,
Product,2753,"Skyline Puffy Vest",P,C1079,,"RC Pets","Container Skyline Puffy Vest",Right,,0.00,25.00,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/skyline-puffy-vest/,,,,,,,,,,,,N,
Product,2754,"RC Pets Vest Harness Dog",P,C1068,,"RC Pets","Container RC Pets Vest Harness Dog",Right,,0.00,17.50,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/rc-pets-vest-harness-dog/,,,,,,,,,,,,N,
Product,2755,"RC Pets Vented Vest Harness Dog",P,C1069,,"RC Pets","Container RC Pets Vented Vest Harness Dog",Right,,0.00,17.50,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/rc-pets-vented-vest-harness-dog/,,,,,,,,,,,,N,
Product,2756,"The Original Cupcake",P,C1014,,"FeelGood Treats","Container The Original Cupcake",Right,,0.00,5.59,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",6,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/the-original-cupcake/,,,,,,,,,,,,N,
"  SKU",1548,"[S]Container The Original Cupcake=Beef Liver",,1232,,,,,,,5.59,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1549,"[S]Container The Original Cupcake=Bison Liver",,1233,,,,,,,5.59,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1550,"[S]Container The Original Cupcake=Chicken Liver",,1234,,,,,,,5.59,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1552,"[S]Container The Original Cupcake=Lamb Liver",,1235,,,,,,,5.59,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",430,,,1235,,,,,,[FIXED]7.99,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
"  Rule",428,,,1234,,,,,,[FIXED]7.99,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
"  Rule",426,,,1233,,,,,,[FIXED]7.99,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
"  Rule",425,,,1232,,,,,,[FIXED]7.99,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2757,Slo-Bowl,P,C1015,,Kyjen,"Container Slo-Bowl",Right,,0.00,16.50,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",4,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/slo-bowl/,,,,,,,,,,,,N,
"  SKU",1551,"[S]Container Slo-Bowl=Slow Feeder Coral Gray",,1236,,,,,,,16.50,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1553,"[S]Container Slo-Bowl=Slow Feeder Flower Gray",,1237,,,,,,,16.50,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1555,"[S]Container Slo-Bowl=Slow Feeder Flower Purple",,2587,,,,,,,16.50,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",431,,,2587,,,,,,[FIXED]21.99,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
"  Rule",429,,,1237,,,,,,[FIXED]21.99,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
"  Rule",427,,,1236,,,,,,[FIXED]21.99,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2758,"Now Fresh Cat Food Dry",P,C1012,,Now,"Container Now Fresh Cat Food Dry",Right,,0.00,20.98,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",25,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/now-fresh-cat-food-dry/,,,,,,,,,,,,N,
"  SKU",1554,"[S]Container Now Fresh Cat Food Dry=Now Fresh Kitten 8 lb",,2576,,,,,,,20.98,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1565,"[S]Container Now Fresh Cat Food Dry=Now Fresh Fish Adult 0.5 lb",,2641,,,,,,,20.98,,,,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1584,"[S]Container Now Fresh Cat Food Dry=Now Fresh Fish Adult 8 lb",,2640,,,,,,,20.98,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1608,"[S]Container Now Fresh Cat Food Dry=Now Fresh Fish Adult16 lb",,2719,,,,,,,20.98,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1609,"[S]Container Now Fresh Cat Food Dry=Now Fresh Adult 0.5 lb",,2233,,,,,,,20.98,,,,,,,,,,,,,,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1610,"[S]Container Now Fresh Cat Food Dry=Now Fresh Adult 4 lb",,1224,,,,,,,20.98,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1613,"[S]Container Now Fresh Cat Food Dry=Now Fresh Adult 8 lb",,1225,,,,,,,20.98,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1614,"[S]Container Now Fresh Cat Food Dry=Now Fresh Senior 0.5 lb",,2459,,,,,,,20.98,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1616,"[S]Container Now Fresh Cat Food Dry=Now Fresh Senior 4 lb",,1226,,,,,,,20.98,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1620,"[S]Container Now Fresh Cat Food Dry=Now Fresh Senior 8 lb",,1227,,,,,,,20.98,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",473,,,1227,,,,,,[FIXED]38.49,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
"  Rule",470,,,1226,,,,,,[FIXED]28.99,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
"  Rule",466,,,2459,,,,,,[FIXED]4.09,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
"  Rule",463,,,1225,,,,,,[FIXED]38.49,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
"  Rule",460,,,1224,,,,,,[FIXED]28.99,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
"  Rule",457,,,2233,,,,,,[FIXED]4.99,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
"  Rule",452,,,2719,,,,,,[FIXED]69.99,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
"  Rule",448,,,2640,,,,,,[FIXED]41.99,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
"  Rule",445,,,2641,,,,,,[FIXED]4.99,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
"  Rule",441,,,2576,,,,,,[FIXED]38.49,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2759,"Semi-Moist Brownies",P,C1013,,"FeelGood Treats","Container Semi-Moist Brownies",Right,,0.00,5.59,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",17,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/semi-moist-brownies/,,,,,,,,,,,,N,
"  SKU",1556,"[S]Container Semi-Moist Brownies=Beef Liver",,1228,,,,,,,5.59,,,,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1557,"[S]Container Semi-Moist Brownies=Buffalo Liver",,1229,,,,,,,5.59,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1558,"[S]Container Semi-Moist Brownies=Chicken Liver",,1230,,,,,,,5.59,,,,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1559,"[S]Container Semi-Moist Brownies=Lamb Liver",,1231,,,,,,,5.59,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1561,"[S]Container Semi-Moist Brownies=Pitbull Porter Black",,C1013-PIT,,,,,,,5.59,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",435,,,1231,,,,,,[FIXED]7.99,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
"  Rule",434,,,1230,,,,,,[FIXED]7.99,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
"  Rule",433,,,1229,,,,,,[FIXED]7.99,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
"  Rule",432,,,1228,,,,,,[FIXED]7.99,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2760,"Soy Lead Dog",P,C1018,,"Coastal Pet Products","Container Soy Lead Dog",Right,,0.00,6.50,0.00,0.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",9,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/soy-lead-dog/,,,,,,,,,,,,N,
"  SKU",1560,"[S]Container Soy Lead Dog=Cranberry 6' x 5/8""",,1250,,,,,,,6.50,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1564,"[S]Container Soy Lead Dog=Indigo 6' x 5/8""",,1251,,,,,,,6.50,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1583,"[S]Container Soy Lead Dog=Cranberry 6' x 1""",,1266,,,,,,,6.50,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1587,"[S]Container Soy Lead Dog=Olive 6' x 5/8""",,1252,,,,,,,6.50,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1589,"[S]Container Soy Lead Dog=Rose 6' x 5/8""",,1253,,,,,,,6.50,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1592,"[S]Container Soy Lead Dog=Indigo 6' x 1""",,1267,,,,,,,6.50,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
